Series;Time;Value
block3;2018-06-07T16:30:00.000Z;5.920385308641979
block3;2018-06-08T15:00:00.000Z;4.886319382716053
block3;2018-06-09T13:30:00.000Z;4.112342222222222
block3;2018-06-10T12:00:00.000Z;4.727418641975307
block3;2018-06-11T10:30:00.000Z;9.609845654320974
block3;2018-06-12T09:00:00.000Z;7.212956296296292
block3;2018-06-13T07:30:00.000Z;24.000578888888885
block3;2018-06-14T06:00:00.000Z;22.189300493827144
block3;2018-06-15T04:30:00.000Z;15.182052098765427
block3;2018-06-16T03:00:00.000Z;8.573396913580252
block3;2018-06-17T01:30:00.000Z;1.6350243209876536
block3;2018-06-18T00:00:00.000Z;2.709546913580246
block3;2018-06-18T22:30:00.000Z;10.38525320987654
block3;2018-06-19T21:00:00.000Z;164.2274992592592
block3;2018-06-20T19:30:00.000Z;162.77517037037032
block3;2018-06-21T18:00:00.000Z;142.84642617283947
block3;2018-06-22T16:30:00.000Z;32.6083456790124
block3;2018-06-23T15:00:00.000Z;5.006668518518529
block3;2018-06-24T13:30:00.000Z;1.5011518518518512
block3;2018-06-25T12:00:00.000Z;7.585093456790124
block3;2018-06-26T10:30:00.000Z;5.301985308641978
block3;2018-06-27T09:00:00.000Z;11.9917374074074
block3;2018-06-28T07:30:00.000Z;5.568438765432097
block3;2018-06-29T06:00:00.000Z;4.175722839506181
block3;2018-06-30T04:30:00.000Z;4.112770419753084
block3;2018-07-01T03:00:00.000Z;5.010541975308643
block3;2018-07-02T01:30:00.000Z;4.59291938271605
block3;2018-07-03T00:00:00.000Z;8.225105061728396
block3;2018-07-03T22:30:00.000Z;7.050907777777776
block3;2018-07-04T21:00:00.000Z;6.420898148148143
block3;2018-07-05T19:30:00.000Z;5.11463395061729
block3;2018-07-06T18:00:00.000Z;3.3652964197530912
block3;2018-07-07T16:30:00.000Z;3.362577283950616
block3;2018-07-08T15:00:00.000Z;4.495851851851855
block3;2018-07-09T13:30:00.000Z;5.440788765432093
block3;2018-07-10T12:00:00.000Z;6.963105925925922
block3;2018-07-11T10:30:00.000Z;6.987111604938276
block3;2018-07-12T09:00:00.000Z;6.669251111111096
block3;2018-07-13T07:30:00.000Z;7.152268567901233
block3;2018-07-14T06:00:00.000Z;5.177722098765439
block3;2018-07-15T04:30:00.000Z;6.005071728395065
block3;2018-07-16T03:00:00.000Z;7.681725950617285
block3;2018-07-17T01:30:00.000Z;7.8435002469135755
block3;2018-07-18T00:00:00.000Z;15.8788172345679
block3;2018-07-18T22:30:00.000Z;11.423257530864205
block3;2018-07-19T21:00:00.000Z;7.308612345679007
block3;2018-07-20T19:30:00.000Z;7.109098765432095
block3;2018-07-21T18:00:00.000Z;6.402617654320984
block3;2018-07-22T16:30:00.000Z;6.751674444444441
block3;2018-07-23T15:00:00.000Z;7.996764567901232
block3;2018-07-24T13:30:00.000Z;8.02372209876542
block3;2018-07-25T12:00:00.000Z;6.790095802469132
block3;2018-07-26T10:30:00.000Z;5.809323086419752
block3;2018-07-27T09:00:00.000Z;3.6940070370370344
block3;2018-07-28T07:30:00.000Z;4.4634059259259224
block3;2018-07-29T06:00:00.000Z;4.001071234567896
block3;2018-07-30T04:30:00.000Z;6.704193432098764
block3;2018-07-31T03:00:00.000Z;7.945041111111116
block3;2018-08-01T01:30:00.000Z;6.628722469135806
block3;2018-08-02T00:00:00.000Z;6.670415555555557
block3;2018-08-02T22:30:00.000Z;7.147107654320986
block3;2018-08-03T21:00:00.000Z;5.782438691358036
block3;2018-08-04T19:30:00.000Z;2.8697204938271597
block3;2018-08-05T18:00:00.000Z;2.740158518518517
block3;2018-08-06T16:30:00.000Z;5.656211604938268
block3;2018-08-07T15:00:00.000Z;5.364212345679012
block3;2018-08-08T13:30:00.000Z;4.846704074074073
block3;2018-08-09T12:00:00.000Z;10.647889506172834
block3;2018-08-10T10:30:00.000Z;4.880584320987656
block3;2018-08-11T09:00:00.000Z;3.276128765432095
block3;2018-08-12T07:30:00.000Z;2.719195679012349
block3;2018-08-13T06:00:00.000Z;6.497981061728395
block3;2018-08-14T04:30:00.000Z;10.379336172839507
block3;2018-08-15T03:00:00.000Z;8.679494938271601
block3;2018-08-16T01:30:00.000Z;11.195588518518527
block3;2018-08-17T00:00:00.000Z;8.965463580246915
block3;2018-08-17T22:30:00.000Z;5.90230271604938
block3;2018-08-18T21:00:00.000Z;2.741554567901234
block3;2018-08-19T19:30:00.000Z;9.080876913580251
block3;2018-08-20T18:00:00.000Z;13.054174592592593
block3;2018-08-21T16:30:00.000Z;13.163949506172823
block3;2018-08-22T15:00:00.000Z;10.57718506172838
block3;2018-08-23T13:30:00.000Z;7.030762592592591
block3;2018-08-24T12:00:00.000Z;7.742132098765428
block3;2018-08-25T10:30:00.000Z;3.162430740740741
block3;2018-08-26T09:00:00.000Z;2.5821624691358016
block3;2018-08-27T07:30:00.000Z;3.570741111111114
block3;2018-08-28T06:00:00.000Z;19.905978765432117
block3;2018-08-29T04:30:00.000Z;10.89112834567901
block3;2018-08-30T03:00:00.000Z;10.181902716049382
block3;2018-08-31T01:30:00.000Z;14.487447654320984
block3;2018-09-01T00:00:00.000Z;12.11022125925926
block3;2018-09-01T22:30:00.000Z;4.448541037037037
block3;2018-09-02T21:00:00.000Z;3.7254653086419744
block3;2018-09-03T19:30:00.000Z;9.549770987654325
block3;2018-09-04T18:00:00.000Z;16.157488024691368
block3;2018-09-05T16:30:00.000Z;26.67471767901235
block3;2018-09-06T15:00:00.000Z;17.803012345679008
block3;2018-09-07T13:30:00.000Z;21.612362345678942
block3;2018-09-08T12:00:00.000Z;17.66182654320988
block3;2018-09-09T10:30:00.000Z;8.550503209876542
block3;2018-09-10T09:00:00.000Z;5.405759382716048
block3;2018-09-11T07:30:00.000Z;10.657172345679008
block3;2018-09-12T06:00:00.000Z;12.961100740740754
block3;2018-09-13T04:30:00.000Z;11.341915308641978
block3;2018-09-14T03:00:00.000Z;8.106551728395067
block3;2018-09-15T01:30:00.000Z;10.102887160493843
block3;2018-09-16T00:00:00.000Z;7.483988518518507
block3;2018-09-16T22:30:00.000Z;3.7958017283950634
block3;2018-09-17T21:00:00.000Z;6.390194444444445
block3;2018-09-18T19:30:00.000Z;5.173087037037029
block3;2018-09-19T18:00:00.000Z;4.894243827160496
block3;2018-09-20T16:30:00.000Z;6.069570864197531
block3;2018-09-21T15:00:00.000Z;8.079021728395055
block3;2018-09-22T13:30:00.000Z;9.677926543209844
block3;2018-09-23T12:00:00.000Z;2.9118565432098733
block3;2018-09-24T10:30:00.000Z;3.7491060493827164
block3;2018-09-25T09:00:00.000Z;10.001876913580242
block3;2018-09-26T07:30:00.000Z;10.63680197530864
block3;2018-09-27T06:00:00.000Z;20.196338888888885
block3;2018-09-28T04:30:00.000Z;32.27053506172841
block3;2018-09-29T03:00:00.000Z;22.413025925925936
block3;2018-09-30T01:30:00.000Z;8.51067666666665
block3;2018-10-01T00:00:00.000Z;11.619564074074079
block3;2018-10-01T22:30:00.000Z;14.768580345679013
block3;2018-10-02T21:00:00.000Z;18.99964716049382
block3;2018-10-03T19:30:00.000Z;13.263249382716074
block3;2018-10-04T18:00:00.000Z;13.910710864197528
block3;2018-10-05T16:30:00.000Z;19.93141901234568
block3;2018-10-06T15:00:00.000Z;12.88279358024691
block3;2018-10-07T13:30:00.000Z;7.892803580246903
block3;2018-10-08T12:00:00.000Z;8.466311234567906
block3;2018-10-09T10:30:00.000Z;8.693345679012353
block3;2018-10-10T09:00:00.000Z;5.749656913580253
block3;2018-10-11T07:30:00.000Z;5.227204814814821
block3;2018-10-12T06:00:00.000Z;9.030790123456788
block3;2018-10-13T04:30:00.000Z;4.728602469135802
block3;2018-10-14T03:00:00.000Z;7.3094892592592595
block3;2018-10-15T01:30:00.000Z;8.149917530864203
block3;2018-10-16T00:00:00.000Z;9.240717901234564
block3;2018-10-16T22:30:00.000Z;12.928793580246918
block3;2018-10-17T21:00:00.000Z;11.686241358024699
block3;2018-10-18T19:30:00.000Z;12.236600123456812
block3;2018-10-19T18:00:00.000Z;10.128038395061694
block3;2018-10-20T16:30:00.000Z;8.187056790123473
block3;2018-10-21T15:00:00.000Z;5.327113086419753
block3;2018-10-22T13:30:00.000Z;8.627946419753085
block3;2018-10-23T12:00:00.000Z;9.450176419753094
block3;2018-10-24T10:30:00.000Z;9.683696172839497
block3;2018-10-25T09:00:00.000Z;9.731306444444437
block3;2018-10-26T07:30:00.000Z;10.081981728395043
block3;2018-10-27T06:00:00.000Z;9.929327407407406
block3;2018-10-28T04:30:00.000Z;5.800008765432093
block3;2018-10-29T03:00:00.000Z;9.439130123456787
block3;2018-10-30T01:30:00.000Z;10.423179506172827
block3;2018-10-31T00:00:00.000Z;9.745232567901246
block3;2018-10-31T22:30:00.000Z;7.83747530864198
block3;2018-11-01T21:00:00.000Z;7.07416202469136
block3;2018-11-02T19:30:00.000Z;9.060960617283941
block3;2018-11-03T18:00:00.000Z;5.315273604938267
block3;2018-11-04T16:30:00.000Z;7.760640740740741
block3;2018-11-05T15:00:00.000Z;7.558388024691352
block3;2018-11-06T13:30:00.000Z;11.102981851851846
block3;2018-11-07T12:00:00.000Z;13.350920962962958
block3;2018-11-08T10:30:00.000Z;16.88930987654321
block3;2018-11-09T09:00:00.000Z;14.391211555555547
block3;2018-11-10T07:30:00.000Z;14.404548765432104
block3;2018-11-11T06:00:00.000Z;12.011351629629635
block3;2018-11-12T04:30:00.000Z;11.296662962962964
block3;2018-11-13T03:00:00.000Z;10.301024814814816
block3;2018-11-14T01:30:00.000Z;14.841890740740746
block3;2018-11-15T00:00:00.000Z;31.666841975308643
block3;2018-11-15T22:30:00.000Z;39.55647296296298
block3;2018-11-16T21:00:00.000Z;33.806522962962944
block3;2018-11-17T19:30:00.000Z;22.770280864197545
block3;2018-11-18T18:00:00.000Z;17.80635086419753
block3;2018-11-19T16:30:00.000Z;52.562495185185185
block3;2018-11-20T15:00:00.000Z;57.940358641975294
block3;2018-11-21T13:30:00.000Z;49.25999604938273
block3;2018-11-22T12:00:00.000Z;48.57475703703703
block3;2018-11-23T10:30:00.000Z;39.823919012345684
block3;2018-11-24T09:00:00.000Z;39.265952098765446
block3;2018-11-25T07:30:00.000Z;33.88662545679011
block3;2018-11-26T06:00:00.000Z;35.57555891358028
block3;2018-11-27T04:30:00.000Z;37.188715925925926
block3;2018-11-28T03:00:00.000Z;40.74004456790123
block3;2018-11-29T01:30:00.000Z;39.96758740740738
block3;2018-11-30T00:00:00.000Z;40.73969570370371
block3;2018-11-30T22:30:00.000Z;39.18117172839507
block3;2018-12-01T21:00:00.000Z;31.251451728395068
block3;2018-12-02T19:30:00.000Z;30.600572469135788
block3;2018-12-03T18:00:00.000Z;28.342957777777787
block3;2018-12-04T16:30:00.000Z;21.201823703703727
block3;2018-12-05T15:00:00.000Z;21.259764320987642
block3;2018-12-06T13:30:00.000Z;18.279034938271607
block3;2018-12-07T12:00:00.000Z;19.389912716049373
block3;2018-12-08T10:30:00.000Z;17.322483580246935
block3;2018-12-09T09:00:00.000Z;11.938793333333328
block3;2018-12-10T07:30:00.000Z;12.846917999999997
block3;2018-12-11T06:00:00.000Z;14.071814074074068
block3;2018-12-12T04:30:00.000Z;14.782866049382712
block3;2018-12-13T03:00:00.000Z;15.407118888888892
block3;2018-12-14T01:30:00.000Z;13.459752345679007
block3;2018-12-15T00:00:00.000Z;13.001868765432116
block3;2018-12-15T22:30:00.000Z;11.771706419753087
block3;2018-12-16T21:00:00.000Z;11.321221950617282
block3;2018-12-17T19:30:00.000Z;13.628335679012336
block3;2018-12-18T18:00:00.000Z;21.00483691358024
block3;2018-12-19T16:30:00.000Z;21.438593333333355
block3;2018-12-20T15:00:00.000Z;19.413870617283937
block3;2018-12-21T13:30:00.000Z;25.80132592592594
block3;2018-12-22T12:00:00.000Z;15.824278765432117
block3;2018-12-23T10:30:00.000Z;7.167099382716053
block3;2018-12-24T09:00:00.000Z;12.611941234567905
block3;2018-12-25T07:30:00.000Z;12.475096913580245
block3;2018-12-26T06:00:00.000Z;4.7733624691357965
block3;2018-12-27T04:30:00.000Z;5.279115802469134
block3;2018-12-28T03:00:00.000Z;4.9734674603174565
block3;2018-12-29T01:30:00.000Z;4.457069506172841
block3;2018-12-30T00:00:00.000Z;3.634008395061728
block3;2018-12-30T22:30:00.000Z;2.6216793827160494
block3;2018-12-31T21:00:00.000Z;1.8337469135802489
block3;2019-01-01T19:30:00.000Z;3.7668034567901234
block3;2019-01-02T18:00:00.000Z;6.842266666666662
block3;2019-01-03T16:30:00.000Z;4.335502098765435
block3;2019-01-04T15:00:00.000Z;5.954551012345666
block3;2019-01-05T13:30:00.000Z;2.4664397530864184
block3;2019-01-06T12:00:00.000Z;6.917819506172845
block3;2019-01-07T10:30:00.000Z;13.121841481481484
block3;2019-01-08T09:00:00.000Z;6.759118148148145
block3;2019-01-09T07:30:00.000Z;17.069270740740745
block3;2019-01-10T06:00:00.000Z;19.295520345678977
block3;2019-01-11T04:30:00.000Z;17.788876666666674
block3;2019-01-12T03:00:00.000Z;11.519351111111114
block3;2019-01-13T01:30:00.000Z;6.22464061728395
block3;2019-01-14T00:00:00.000Z;6.382422345679006
block3;2019-01-14T22:30:00.000Z;6.346561358024689
block3;2019-01-15T21:00:00.000Z;14.897704320987653
block3;2019-01-16T19:30:00.000Z;17.710829925925925
block3;2019-01-17T18:00:00.000Z;9.979200370370362
block3;2019-01-18T16:30:00.000Z;8.302938148148156
block3;2019-01-19T15:00:00.000Z;5.567391481481474
block3;2019-01-20T13:30:00.000Z;4.52585111111111
block3;2019-01-21T12:00:00.000Z;5.148498518518519
block3;2019-01-22T10:30:00.000Z;9.458192962962983
block3;2019-01-23T09:00:00.000Z;10.269563703703705
block3;2019-01-24T07:30:00.000Z;11.848762962962974
block3;2019-01-25T06:00:00.000Z;14.146166049382714
block3;2019-01-26T04:30:00.000Z;11.049125679012343
block3;2019-01-27T03:00:00.000Z;9.83572123456791
block3;2019-01-28T01:30:00.000Z;12.422122222222225
block3;2019-01-29T00:00:00.000Z;13.882541234567901
block3;2019-01-29T22:30:00.000Z;11.612905308641981
block3;2019-01-30T21:00:00.000Z;13.430932839506166
block3;2019-01-31T19:30:00.000Z;13.470845555555558
block3;2019-02-01T18:00:00.000Z;11.736438148148146
block3;2019-02-02T16:30:00.000Z;10.747174197530873
block3;2019-02-03T15:00:00.000Z;7.288453209876543
block3;2019-02-04T13:30:00.000Z;6.230081234567902
block3;2019-02-05T12:00:00.000Z;7.120343802469139
block3;2019-02-06T10:30:00.000Z;6.329049629629637
block3;2019-02-07T09:00:00.000Z;3.6050182716049344
block3;2019-02-08T07:30:00.000Z;10.929772469135802
block3;2019-02-09T06:00:00.000Z;10.025393333333339
block3;2019-02-10T04:30:00.000Z;6.132294444444452
block3;2019-02-11T03:00:00.000Z;11.889429901234578
block3;2019-02-12T01:30:00.000Z;24.128351481481463
block3;2019-02-13T00:00:00.000Z;30.261244197530875
block3;2019-02-13T22:30:00.000Z;20.522090987654348
block3;2019-02-14T21:00:00.000Z;15.898259901234566
block3;2019-02-15T19:30:00.000Z;23.004648024691374
block3;2019-02-16T18:00:00.000Z;18.25694703703704
block3;2019-02-17T16:30:00.000Z;13.201877901234571
block3;2019-02-18T15:00:00.000Z;20.446709876543196
block3;2019-02-19T13:30:00.000Z;27.453994444444454
block3;2019-02-20T12:00:00.000Z;31.704605308641966
block3;2019-02-21T10:30:00.000Z;31.838557407407407
block3;2019-02-22T09:00:00.000Z;32.04073172839503
block3;2019-02-23T07:30:00.000Z;30.915317654321
block3;2019-02-24T06:00:00.000Z;24.616731358024694
block3;2019-02-25T04:30:00.000Z;28.90669599999999
block3;2019-02-26T03:00:00.000Z;27.755895925925927
block3;2019-02-27T01:30:00.000Z;23.359676049382724
block3;2019-02-28T00:00:00.000Z;20.159087901234567
block3;2019-02-28T22:30:00.000Z;19.812536172839515
block3;2019-03-01T21:00:00.000Z;20.121039753086414
block3;2019-03-02T19:30:00.000Z;18.99210580246915
block3;2019-03-03T18:00:00.000Z;18.527210370370383
block3;2019-03-04T16:30:00.000Z;19.413843407407416
block3;2019-03-05T15:00:00.000Z;20.644466666666666
block3;2019-03-06T13:30:00.000Z;33.55766543209876
block3;2019-03-07T12:00:00.000Z;31.96522204938272
block3;2019-03-08T10:30:00.000Z;27.16670074074075
block3;2019-03-09T09:00:00.000Z;19.676570617283993
block3;2019-03-10T07:30:00.000Z;16.474140493827157
block3;2019-03-11T06:00:00.000Z;16.72127595061728
block3;2019-03-12T04:30:00.000Z;21.753476419753074
block3;2019-03-13T03:00:00.000Z;26.483218271604947
block3;2019-03-14T01:30:00.000Z;25.18264251851851
block3;2019-03-15T00:00:00.000Z;22.843244691358013
block3;2019-03-15T22:30:00.000Z;19.019246049382723
block3;2019-03-16T21:00:00.000Z;11.148225283950614
block3;2019-03-17T19:30:00.000Z;8.75003407407408
block3;2019-03-18T18:00:00.000Z;7.850113580246911
block3;2019-03-19T16:30:00.000Z;9.744124938271609
block3;2019-03-20T15:00:00.000Z;26.39931209876542
block3;2019-03-21T13:30:00.000Z;25.980215185185198
block3;2019-03-22T12:00:00.000Z;11.286754197530849
block3;2019-03-23T10:30:00.000Z;10.431703950617276
block3;2019-03-24T09:00:00.000Z;7.067920000000006
block3;2019-03-25T07:30:00.000Z;17.90349864197531
block3;2019-03-26T06:00:00.000Z;26.35305641975309
block3;2019-03-27T04:30:00.000Z;35.79800444444443
block3;2019-03-28T03:00:00.000Z;35.11711276543207
block3;2019-03-29T01:30:00.000Z;41.9063237037037
block3;2019-03-30T00:00:00.000Z;48.03530506172841
block3;2019-03-30T22:30:00.000Z;41.95754913580246
block3;2019-03-31T21:00:00.000Z;41.30992197530865
block3;2019-04-01T19:30:00.000Z;65.62018629629625
block3;2019-04-02T18:00:00.000Z;84.65988120987656
block3;2019-04-03T16:30:00.000Z;103.73836851851848
block3;2019-04-04T15:00:00.000Z;113.91521962962959
block3;2019-04-05T13:30:00.000Z;99.32809429629633
block3;2019-04-06T12:00:00.000Z;96.32721283950615
block3;2019-04-07T10:30:00.000Z;107.69485913580237
block3;2019-04-08T09:00:00.000Z;110.67865120987655
block3;2019-04-09T07:30:00.000Z;100.81739854320989
block3;2019-04-10T06:00:00.000Z;103.95520214814819
block3;2019-04-11T04:30:00.000Z;108.71893382716054
block3;2019-04-12T03:00:00.000Z;96.58620437037033
block3;2019-04-13T01:30:00.000Z;79.18278679012346
block3;2019-04-14T00:00:00.000Z;51.72430192592596
block3;2019-04-14T22:30:00.000Z;47.645664320987656
block3;2019-04-15T21:00:00.000Z;55.230731111111126
block3;2019-04-16T19:30:00.000Z;54.36211740740741
block3;2019-04-17T18:00:00.000Z;56.45724666666667
block3;2019-04-18T16:30:00.000Z;56.44185444444448
block3;2019-04-19T15:00:00.000Z;59.88396506172839
block3;2019-04-20T13:30:00.000Z;59.195349876543226
block3;2019-04-21T12:00:00.000Z;55.6442546419753
block3;2019-04-22T10:30:00.000Z;57.162725679012325
block3;2019-04-23T09:00:00.000Z;87.65319019753086
block3;2019-04-24T07:30:00.000Z;104.8209287654321
block3;2019-04-25T06:00:00.000Z;94.32725777777779
block3;2019-04-26T04:30:00.000Z;83.28632049382718
block3;2019-04-27T03:00:00.000Z;51.20851348148151
block3;2019-04-28T01:30:00.000Z;39.19799827160494
block3;2019-04-29T00:00:00.000Z;44.08252111111114
block3;2019-04-29T22:30:00.000Z;53.35824987654322
block3;2019-04-30T21:00:00.000Z;54.389201728395044
block3;2019-05-01T19:30:00.000Z;47.49577111111111
block3;2019-05-02T18:00:00.000Z;50.443678148148166
block3;2019-05-03T16:30:00.000Z;61.43747888888887
block3;2019-05-04T15:00:00.000Z;52.544997654321016
block3;2019-05-05T13:30:00.000Z;47.00593698765428
block3;2019-05-06T12:00:00.000Z;60.19023209876541
block3;2019-05-07T10:30:00.000Z;69.7268793827161
block3;2019-05-08T09:00:00.000Z;77.40206148148145
block3;2019-05-09T07:30:00.000Z;86.29351308641975
block3;2019-05-10T06:00:00.000Z;102.63081074074074
block3;2019-05-11T04:30:00.000Z;111.61953802469132
block3;2019-05-12T03:00:00.000Z;105.87858481481494
block3;2019-05-13T01:30:00.000Z;96.25947234567897
block3;2019-05-14T00:00:00.000Z;87.40871698765432
block3;2019-05-14T22:30:00.000Z;122.24835066666667
block3;2019-05-15T21:00:00.000Z;154.63916469135808
block3;2019-05-16T19:30:00.000Z;172.86929061728395
block3;2019-05-17T18:00:00.000Z;154.45495814814802
block3;2019-05-18T16:30:00.000Z;135.98465970370384
block3;2019-05-19T15:00:00.000Z;118.05671395061732
block3;2019-05-20T13:30:00.000Z;161.08171148148148
block3;2019-05-21T12:00:00.000Z;152.2883156790124
block3;2019-05-22T10:30:00.000Z;139.37016412345687
block3;2019-05-23T09:00:00.000Z;139.92122279012344
block3;2019-05-24T07:30:00.000Z;145.37554098765438
block3;2019-05-25T06:00:00.000Z;145.8025091358024
block3;2019-05-26T04:30:00.000Z;142.1260261728395
block3;2019-05-27T03:00:00.000Z;137.38749711111106
block3;2019-05-28T01:30:00.000Z;149.92115108641977
block3;2019-05-29T00:00:00.000Z;158.49353617283958
block3;2019-05-29T22:30:00.000Z;139.41202358024688
block3;2019-05-30T21:00:00.000Z;179.2708814814816
block3;2019-05-31T19:30:00.000Z;192.7948040740741
block3;2019-06-01T18:00:00.000Z;190.79970666666674
block3;2019-06-02T16:30:00.000Z;183.36582543209892
block3;2019-06-03T15:00:00.000Z;197.46204814814817
block3;2019-06-04T13:30:00.000Z;186.01265160493833
block3;2019-06-05T12:00:00.000Z;180.88177086419745
block3;2019-06-06T10:30:00.000Z;87.64804481481477
block3;2019-06-07T09:00:00.000Z;75.04004543209874
block3;2019-06-08T07:30:00.000Z;68.73023753086422
block3;2019-06-09T06:00:00.000Z;63.10767333333338
block3;2019-06-10T04:30:00.000Z;64.29126777777773
block3;2019-06-11T03:00:00.000Z;74.41748913580246
block3;2019-06-12T01:30:00.000Z;87.18233407407398
block3;2019-06-13T00:00:00.000Z;79.2167039506173
block3;2019-06-13T22:30:00.000Z;77.16379172839504
block3;2019-06-14T21:00:00.000Z;73.58970851851853
block3;2019-06-15T19:30:00.000Z;64.42056456790124
block3;2019-06-16T18:00:00.000Z;75.75396876543203
block3;2019-06-17T16:30:00.000Z;95.2572003703704
block3;2019-06-18T15:00:00.000Z;87.94376506172831
block3;2019-06-19T13:30:00.000Z;83.91966377777781
block3;2019-06-20T12:00:00.000Z;93.75455728395065
block3;2019-06-21T10:30:00.000Z;100.19656864197532
block3;2019-06-22T09:00:00.000Z;98.40896506172841
block3;2019-06-23T07:30:00.000Z;91.43169209876541
block3;2019-06-24T06:00:00.000Z;84.25327283950611
block3;2019-06-25T04:30:00.000Z;84.00697977777776
block3;2019-06-26T03:00:00.000Z;113.45607259259262
block3;2019-06-27T01:30:00.000Z;147.20905876543213
block3;2019-06-28T00:00:00.000Z;146.97289807407407
block3;2019-06-28T22:30:00.000Z;110.3985508641975
block3;2019-06-29T21:00:00.000Z;43.30201469135802
block3;2019-06-30T19:30:00.000Z;72.79057358024689
block3;2019-07-01T18:00:00.000Z;92.3218141975309
block3;2019-07-02T16:30:00.000Z;81.8971525925926
block3;2019-07-03T15:00:00.000Z;65.21195814814814
block3;2019-07-04T13:30:00.000Z;64.53029061728394
block3;2019-07-05T12:00:00.000Z;56.013972839506174
block3;2019-07-06T10:30:00.000Z;38.5600498765432
block3;2019-07-07T09:00:00.000Z;40.26724493827162
block3;2019-07-08T07:30:00.000Z;47.25708469135803
block3;2019-07-09T06:00:00.000Z;50.43932802469136
block3;2019-07-10T04:30:00.000Z;67.69451456790124
block3;2019-07-11T03:00:00.000Z;64.80813074074075
block3;2019-07-12T01:30:00.000Z;59.451313950617255
block3;2019-07-13T00:00:00.000Z;53.241816913580294
block3;2019-07-13T22:30:00.000Z;46.28585407407412
block3;2019-07-14T21:00:00.000Z;44.694891604938235
block3;2019-07-15T19:30:00.000Z;48.67631012345679
block3;2019-07-16T18:00:00.000Z;44.5815454814815
block3;2019-07-17T16:30:00.000Z;48.49644518518517
block3;2019-07-18T15:00:00.000Z;56.85377135802469
block3;2019-07-19T13:30:00.000Z;59.51238333333335
block3;2019-07-20T12:00:00.000Z;54.15902572839503
block3;2019-07-21T10:30:00.000Z;48.82463037037038
block3;2019-07-22T09:00:00.000Z;47.64369370370369
block3;2019-07-23T07:30:00.000Z;45.263681358024705
block3;2019-07-24T06:00:00.000Z;43.63529012345675
block3;2019-07-25T04:30:00.000Z;45.106153950617255
block3;2019-07-26T03:00:00.000Z;39.87162160493827
block3;2019-07-27T01:30:00.000Z;37.89823079012344
block3;2019-07-28T00:00:00.000Z;32.78960135802468
block3;2019-07-28T22:30:00.000Z;26.235375925925954
block3;2019-07-29T21:00:00.000Z;44.646755802469144
block3;2019-07-30T19:30:00.000Z;40.78484335802471
block3;2019-07-31T18:00:00.000Z;35.83953323456791
block3;2019-08-01T16:30:00.000Z;37.01296864197532
block3;2019-08-02T15:00:00.000Z;30.775016913580235
block3;2019-08-03T13:30:00.000Z;11.662747530864197
block3;2019-08-04T12:00:00.000Z;7.0185332098765425
block3;2019-08-05T10:30:00.000Z;30.89068049382716
block3;2019-08-06T09:00:00.000Z;25.407182716049384
block3;2019-08-07T07:30:00.000Z;58.98373846913581
block3;2019-08-08T06:00:00.000Z;67.99380530864192
block3;2019-08-09T04:30:00.000Z;67.66946012345679
block3;2019-08-10T03:00:00.000Z;66.85071765432102
block3;2019-08-11T01:30:00.000Z;54.463754938271606
block3;2019-08-12T00:00:00.000Z;33.68991049382717
block3;2019-08-12T22:30:00.000Z;59.37694901234569
block3;2019-08-13T21:00:00.000Z;58.71822234567901
block3;2019-08-14T19:30:00.000Z;48.094917160493864
block3;2019-08-15T18:00:00.000Z;50.01952061728395
block3;2019-08-16T16:30:00.000Z;46.990487777777766
block3;2019-08-17T15:00:00.000Z;40.19975975308646
block3;2019-08-18T13:30:00.000Z;34.47325530864196
block3;2019-08-19T12:00:00.000Z;35.37071271604941
block3;2019-08-20T10:30:00.000Z;36.98667530864196
block3;2019-08-21T09:00:00.000Z;38.46365696296295
block3;2019-08-22T07:30:00.000Z;40.44845681481478
block3;2019-08-23T06:00:00.000Z;33.930969506172865
block3;2019-08-24T04:30:00.000Z;28.347424691358032
block3;2019-08-25T03:00:00.000Z;18.532191358024694
block3;2019-08-26T01:30:00.000Z;15.177575432098763
block3;2019-08-27T00:00:00.000Z;21.039563456790134
block3;2019-08-27T22:30:00.000Z;20.04562888888889
block3;2019-08-28T21:00:00.000Z;17.792113703703702
block3;2019-08-29T19:30:00.000Z;20.81956229629629
block3;2019-08-30T18:00:00.000Z;19.59368654320987
block3;2019-08-31T16:30:00.000Z;13.578271604938283
block3;2019-09-01T15:00:00.000Z;7.422084074074075
block3;2019-09-02T13:30:00.000Z;15.48395913580248
block3;2019-09-03T12:00:00.000Z;20.285426049382725
block3;2019-09-04T10:30:00.000Z;26.808153456790112
block3;2019-09-05T09:00:00.000Z;22.036756345679002
block3;2019-09-06T07:30:00.000Z;22.157485925925908
block3;2019-09-07T06:00:00.000Z;20.468004938271577
block3;2019-09-08T04:30:00.000Z;16.96200296296293
block3;2019-09-09T03:00:00.000Z;14.974816296296288
block3;2019-09-10T01:30:00.000Z;24.453926172839502
block3;2019-09-11T00:00:00.000Z;21.81174246913578
block3;2019-09-11T22:30:00.000Z;19.512750938271598
block3;2019-09-12T21:00:00.000Z;17.265910740740743
block3;2019-09-13T19:30:00.000Z;18.256775679012314
block3;2019-09-14T18:00:00.000Z;8.77435358024692
block3;2019-09-15T16:30:00.000Z;6.4881250617283905
block3;2019-09-16T15:00:00.000Z;15.20017471604938
