Series;Time;Value
Fee per byte;2017-12-11T21:20:00.000Z;316.5612617276179
Fee per byte;2017-12-12T20:00:00.000Z;319.0893631981401
Fee per byte;2017-12-13T18:40:00.000Z;327.2544846458953
Fee per byte;2017-12-14T17:20:00.000Z;338.1722819705534
Fee per byte;2017-12-15T16:00:00.000Z;319.5845106866548
Fee per byte;2017-12-16T14:40:00.000Z;285.5821628109295
Fee per byte;2017-12-17T13:20:00.000Z;284.4457312345777
Fee per byte;2017-12-18T12:00:00.000Z;348.6950791271383
Fee per byte;2017-12-19T10:40:00.000Z;493.72030508449933
Fee per byte;2017-12-20T09:20:00.000Z;648.442259717449
Fee per byte;2017-12-21T08:00:00.000Z;781.0200193190968
Fee per byte;2017-12-22T06:40:00.000Z;784.7231642005391
Fee per byte;2017-12-23T05:20:00.000Z;686.816566778027
Fee per byte;2017-12-24T04:00:00.000Z;549.7086075627881
Fee per byte;2017-12-25T02:40:00.000Z;522.9752005326491
Fee per byte;2017-12-26T01:20:00.000Z;506.8451908800403
Fee per byte;2017-12-27T00:00:00.000Z;492.7052955107139
Fee per byte;2017-12-27T22:40:00.000Z;523.0168851973258
Fee per byte;2017-12-28T21:20:00.000Z;473.2009525887063
Fee per byte;2017-12-29T20:00:00.000Z;517.5454683638983
Fee per byte;2017-12-30T18:40:00.000Z;384.1512570403223
Fee per byte;2017-12-31T17:20:00.000Z;331.0238741621247
Fee per byte;2018-01-01T16:00:00.000Z;338.75472049238033
Fee per byte;2018-01-02T14:40:00.000Z;432.4350131147104
Fee per byte;2018-01-03T13:20:00.000Z;430.24978495433584
Fee per byte;2018-01-04T12:00:00.000Z;422.3770215224267
Fee per byte;2018-01-05T10:40:00.000Z;421.73161675359825
Fee per byte;2018-01-06T09:20:00.000Z;373.35998313247137
Fee per byte;2018-01-07T08:00:00.000Z;388.56955687110866
Fee per byte;2018-01-08T06:40:00.000Z;375.49323991397387
Fee per byte;2018-01-09T05:20:00.000Z;402.29124369371704
Fee per byte;2018-01-10T04:00:00.000Z;375.0658729687097
Fee per byte;2018-01-11T02:40:00.000Z;315.7775206427914
Fee per byte;2018-01-12T01:20:00.000Z;363.20553986407685
Fee per byte;2018-01-13T00:00:00.000Z;354.20718992704025
Fee per byte;2018-01-13T22:40:00.000Z;331.75300816399727
Fee per byte;2018-01-14T21:20:00.000Z;314.9955203349046
Fee per byte;2018-01-15T20:00:00.000Z;355.34523853343353
Fee per byte;2018-01-16T18:40:00.000Z;370.5277963189446
Fee per byte;2018-01-17T17:20:00.000Z;389.0431967686388
Fee per byte;2018-01-18T16:00:00.000Z;348.5495968768043
Fee per byte;2018-01-19T14:40:00.000Z;276.19926423556626
Fee per byte;2018-01-20T13:20:00.000Z;220.37001971425056
Fee per byte;2018-01-21T12:00:00.000Z;196.76549077859536
Fee per byte;2018-01-22T10:40:00.000Z;199.19551024556702
Fee per byte;2018-01-23T09:20:00.000Z;204.85587904057294
Fee per byte;2018-01-24T08:00:00.000Z;156.07205179394256
Fee per byte;2018-01-25T06:40:00.000Z;182.10541124650243
Fee per byte;2018-01-26T05:20:00.000Z;164.32801776625024
Fee per byte;2018-01-27T04:00:00.000Z;142.59955616071886
Fee per byte;2018-01-28T02:40:00.000Z;133.451291055654
Fee per byte;2018-01-29T01:20:00.000Z;123.79641878315576
Fee per byte;2018-01-30T00:00:00.000Z;121.53183674329517
Fee per byte;2018-01-30T22:40:00.000Z;142.08134832326456
Fee per byte;2018-01-31T21:20:00.000Z;151.03253038011678
Fee per byte;2018-02-01T20:00:00.000Z;162.63804019060214
Fee per byte;2018-02-02T18:40:00.000Z;146.12479305603412
Fee per byte;2018-02-03T17:20:00.000Z;93.03054986605547
Fee per byte;2018-02-04T16:00:00.000Z;108.2911122834072
Fee per byte;2018-02-05T14:40:00.000Z;117.7267261816098
Fee per byte;2018-02-06T13:20:00.000Z;101.65074042752427
Fee per byte;2018-02-07T12:00:00.000Z;92.58682283010076
Fee per byte;2018-02-08T10:40:00.000Z;76.46899459723898
Fee per byte;2018-02-09T09:20:00.000Z;83.52652331670502
Fee per byte;2018-02-10T08:00:00.000Z;68.7987253031915
Fee per byte;2018-02-11T06:40:00.000Z;55.30582111023915
Fee per byte;2018-02-12T05:20:00.000Z;55.984319684905415
Fee per byte;2018-02-13T04:00:00.000Z;51.45308051636912
Fee per byte;2018-02-14T02:40:00.000Z;35.17263501435965
Fee per byte;2018-02-15T01:20:00.000Z;60.61727712057156
Fee per byte;2018-02-16T00:00:00.000Z;53.48004400349678
Fee per byte;2018-02-16T22:40:00.000Z;46.227724656278504
Fee per byte;2018-02-17T21:20:00.000Z;41.0611102424758
Fee per byte;2018-02-18T20:00:00.000Z;44.67623341262062
Fee per byte;2018-02-19T18:40:00.000Z;56.35298631370099
Fee per byte;2018-02-20T17:20:00.000Z;28.39849509997157
Fee per byte;2018-02-21T16:00:00.000Z;37.17648750459988
Fee per byte;2018-02-22T14:40:00.000Z;57.75653278256611
Fee per byte;2018-02-23T13:20:00.000Z;38.060713906168274
Fee per byte;2018-02-24T12:00:00.000Z;76.81365142556567
Fee per byte;2018-02-25T10:40:00.000Z;46.14697923974598
Fee per byte;2018-02-26T09:20:00.000Z;28.518409015603428
Fee per byte;2018-02-27T08:00:00.000Z;52.00831563280604
Fee per byte;2018-02-28T06:40:00.000Z;40.967905927951996
Fee per byte;2018-03-01T05:20:00.000Z;49.19969624683951
Fee per byte;2018-03-02T04:00:00.000Z;31.478589884811427
Fee per byte;2018-03-03T02:40:00.000Z;29.79220894630253
Fee per byte;2018-03-04T01:20:00.000Z;31.73397533942091
Fee per byte;2018-03-05T00:00:00.000Z;36.722016355964094
Fee per byte;2018-03-05T22:40:00.000Z;29.231018324964722
Fee per byte;2018-03-06T21:20:00.000Z;29.436464718261163
Fee per byte;2018-03-07T20:00:00.000Z;27.11725358800303
Fee per byte;2018-03-08T18:40:00.000Z;35.710869334110455
Fee per byte;2018-03-09T17:20:00.000Z;37.434408739105415
Fee per byte;2018-03-10T16:00:00.000Z;35.72799961376656
Fee per byte;2018-03-11T14:40:00.000Z;24.75040224273215
Fee per byte;2018-03-12T13:20:00.000Z;36.26732092242247
Fee per byte;2018-03-13T12:00:00.000Z;49.090771249508975
Fee per byte;2018-03-14T10:40:00.000Z;38.40473284717501
Fee per byte;2018-03-15T09:20:00.000Z;39.446634674528724
Fee per byte;2018-03-16T08:00:00.000Z;32.25059031906025
Fee per byte;2018-03-17T06:40:00.000Z;34.181164796353706
Fee per byte;2018-03-18T05:20:00.000Z;31.428574051990555
Fee per byte;2018-03-19T04:00:00.000Z;34.55403546723497
Fee per byte;2018-03-20T02:40:00.000Z;37.610382701390186
Fee per byte;2018-03-21T01:20:00.000Z;34.884159127366814
Fee per byte;2018-03-22T00:00:00.000Z;29.374135896454273
Fee per byte;2018-03-22T22:40:00.000Z;29.26593253945194
Fee per byte;2018-03-23T21:20:00.000Z;28.487111192167532
Fee per byte;2018-03-24T20:00:00.000Z;32.2021010588101
Fee per byte;2018-03-25T18:40:00.000Z;30.546620344221235
Fee per byte;2018-03-26T17:20:00.000Z;31.786366640000058
Fee per byte;2018-03-27T16:00:00.000Z;28.141823941125192
Fee per byte;2018-03-28T14:40:00.000Z;32.15089305351711
Fee per byte;2018-03-29T13:20:00.000Z;28.992577372973532
Fee per byte;2018-03-30T12:00:00.000Z;31.193908681634085
Fee per byte;2018-03-31T10:40:00.000Z;29.564578793774157
Fee per byte;2018-04-01T09:20:00.000Z;28.789856950123447
Fee per byte;2018-04-02T08:00:00.000Z;28.71859016421891
Fee per byte;2018-04-03T06:40:00.000Z;26.897262983222447
Fee per byte;2018-04-04T05:20:00.000Z;28.797649143976695
Fee per byte;2018-04-05T04:00:00.000Z;29.583856293689397
Fee per byte;2018-04-06T02:40:00.000Z;31.997386682793195
Fee per byte;2018-04-07T01:20:00.000Z;34.827153772180935
Fee per byte;2018-04-08T00:00:00.000Z;36.34780861633594
Fee per byte;2018-04-08T22:40:00.000Z;26.408342640570087
Fee per byte;2018-04-09T21:20:00.000Z;26.12302705926413
Fee per byte;2018-04-10T20:00:00.000Z;26.700915310766195
Fee per byte;2018-04-11T18:40:00.000Z;21.855164948015762
Fee per byte;2018-04-12T17:20:00.000Z;34.86151704351075
Fee per byte;2018-04-13T16:00:00.000Z;28.921013964597453
Fee per byte;2018-04-14T14:40:00.000Z;31.837143170344902
Fee per byte;2018-04-15T13:20:00.000Z;26.919779090844173
Fee per byte;2018-04-16T12:00:00.000Z;27.260485332108203
Fee per byte;2018-04-17T10:40:00.000Z;26.9366399435154
Fee per byte;2018-04-18T09:20:00.000Z;29.3452145320589
Fee per byte;2018-04-19T08:00:00.000Z;29.37437711717648
Fee per byte;2018-04-20T06:40:00.000Z;30.029770239693278
Fee per byte;2018-04-21T05:20:00.000Z;30.605959798572
Fee per byte;2018-04-22T04:00:00.000Z;29.81194950836817
Fee per byte;2018-04-23T02:40:00.000Z;29.26556933014159
Fee per byte;2018-04-24T01:20:00.000Z;50.86482559674056
Fee per byte;2018-04-25T00:00:00.000Z;76.32608829771942
Fee per byte;2018-04-25T22:40:00.000Z;70.42011900455772
Fee per byte;2018-04-26T21:20:00.000Z;57.65200395851108
Fee per byte;2018-04-27T20:00:00.000Z;45.91767149631243
Fee per byte;2018-04-28T18:40:00.000Z;44.633949880715015
Fee per byte;2018-04-29T17:20:00.000Z;39.43284243820169
Fee per byte;2018-04-30T16:00:00.000Z;36.44878937948165
Fee per byte;2018-05-01T14:40:00.000Z;38.87367487202489
Fee per byte;2018-05-02T13:20:00.000Z;36.58178683295958
Fee per byte;2018-05-03T12:00:00.000Z;35.9717219695634
Fee per byte;2018-05-04T10:40:00.000Z;35.0226861866997
Fee per byte;2018-05-05T09:20:00.000Z;38.47878555697398
Fee per byte;2018-05-06T08:00:00.000Z;30.484377698193693
Fee per byte;2018-05-07T06:40:00.000Z;31.89203890462042
Fee per byte;2018-05-08T05:20:00.000Z;32.059157113534006
Fee per byte;2018-05-09T04:00:00.000Z;29.745546826121057
Fee per byte;2018-05-10T02:40:00.000Z;27.079172579689114
Fee per byte;2018-05-11T01:20:00.000Z;34.76872578537589
Fee per byte;2018-05-12T00:00:00.000Z;34.57074763954784
Fee per byte;2018-05-12T22:40:00.000Z;33.08219752311332
Fee per byte;2018-05-13T21:20:00.000Z;36.50206787929388
Fee per byte;2018-05-14T20:00:00.000Z;38.58360953622018
Fee per byte;2018-05-15T18:40:00.000Z;38.19013337037272
Fee per byte;2018-05-16T17:20:00.000Z;44.66904552303604
Fee per byte;2018-05-17T16:00:00.000Z;66.96486590175104
Fee per byte;2018-05-18T14:40:00.000Z;47.64152403086132
Fee per byte;2018-05-19T13:20:00.000Z;39.77248167223862
Fee per byte;2018-05-20T12:00:00.000Z;34.88964487902297
Fee per byte;2018-05-21T10:40:00.000Z;30.244469977799834
Fee per byte;2018-05-22T09:20:00.000Z;31.263910318633606
Fee per byte;2018-05-23T08:00:00.000Z;31.323829232246762
Fee per byte;2018-05-24T06:40:00.000Z;32.81317053828519
Fee per byte;2018-05-25T05:20:00.000Z;34.39239380592513
Fee per byte;2018-05-26T04:00:00.000Z;33.989578981788554
Fee per byte;2018-05-27T02:40:00.000Z;30.9668613730848
Fee per byte;2018-05-28T01:20:00.000Z;30.67583441267077
Fee per byte;2018-05-29T00:00:00.000Z;29.38292705755706
Fee per byte;2018-05-29T22:40:00.000Z;24.599113094946762
Fee per byte;2018-05-30T21:20:00.000Z;23.035391170898905
Fee per byte;2018-05-31T20:00:00.000Z;21.42466932477842
Fee per byte;2018-06-01T18:40:00.000Z;20.87912001097604
Fee per byte;2018-06-02T17:20:00.000Z;17.795717569403948
Fee per byte;2018-06-03T16:00:00.000Z;15.472848031059637
Fee per byte;2018-06-04T14:40:00.000Z;16.131372934507308
Fee per byte;2018-06-05T13:20:00.000Z;15.464918164410987
Fee per byte;2018-06-06T12:00:00.000Z;12.39730876554718
Fee per byte;2018-06-07T10:40:00.000Z;21.58373854418371
Fee per byte;2018-06-08T09:20:00.000Z;19.782162068085995
Fee per byte;2018-06-09T08:00:00.000Z;22.79124191502154
Fee per byte;2018-06-10T06:40:00.000Z;21.92083115040285
Fee per byte;2018-06-11T05:20:00.000Z;27.156430926491883
Fee per byte;2018-06-12T04:00:00.000Z;17.23394273355039
Fee per byte;2018-06-13T02:40:00.000Z;34.92062301804233
Fee per byte;2018-06-14T01:20:00.000Z;29.72310077030672
Fee per byte;2018-06-15T00:00:00.000Z;24.00307804861649
Fee per byte;2018-06-15T22:40:00.000Z;24.599921295132024
Fee per byte;2018-06-16T21:20:00.000Z;38.900450672916634
Fee per byte;2018-06-17T20:00:00.000Z;20.462128590428453
Fee per byte;2018-06-18T18:40:00.000Z;24.70671287558099
Fee per byte;2018-06-19T17:20:00.000Z;145.8003453300698
Fee per byte;2018-06-20T16:00:00.000Z;104.73438633921948
Fee per byte;2018-06-21T14:40:00.000Z;79.09303607395452
Fee per byte;2018-06-22T13:20:00.000Z;57.72184753238171
Fee per byte;2018-06-23T12:00:00.000Z;44.97450352210417
Fee per byte;2018-06-24T10:40:00.000Z;32.65462433953456
Fee per byte;2018-06-25T09:20:00.000Z;23.830503731455106
Fee per byte;2018-06-26T08:00:00.000Z;22.411706151798764
Fee per byte;2018-06-27T06:40:00.000Z;35.06336177356967
Fee per byte;2018-06-28T05:20:00.000Z;32.95853955185092
Fee per byte;2018-06-29T04:00:00.000Z;29.563831799821354
Fee per byte;2018-06-30T02:40:00.000Z;18.592148533761236
Fee per byte;2018-07-01T01:20:00.000Z;19.90555420127126
Fee per byte;2018-07-02T00:00:00.000Z;17.368833428475636
Fee per byte;2018-07-02T22:40:00.000Z;24.87306806549932
Fee per byte;2018-07-03T21:20:00.000Z;25.138724586499247
Fee per byte;2018-07-04T20:00:00.000Z;23.93732733543951
Fee per byte;2018-07-05T18:40:00.000Z;23.04725663013973
Fee per byte;2018-07-06T17:20:00.000Z;24.21500302722281
Fee per byte;2018-07-07T16:00:00.000Z;22.13365232452181
Fee per byte;2018-07-08T14:40:00.000Z;15.436228612200031
Fee per byte;2018-07-09T13:20:00.000Z;16.418513326589704
Fee per byte;2018-07-10T12:00:00.000Z;20.1994933912368
Fee per byte;2018-07-11T10:40:00.000Z;13.14785420358419
Fee per byte;2018-07-12T09:20:00.000Z;16.25855558523048
Fee per byte;2018-07-13T08:00:00.000Z;18.501347355027658
Fee per byte;2018-07-14T06:40:00.000Z;17.461955469593075
Fee per byte;2018-07-15T05:20:00.000Z;21.913725422052533
Fee per byte;2018-07-16T04:00:00.000Z;24.182380778963196
Fee per byte;2018-07-17T02:40:00.000Z;20.59237993121978
Fee per byte;2018-07-18T01:20:00.000Z;20.24989927150906
Fee per byte;2018-07-19T00:00:00.000Z;29.02702724473448
Fee per byte;2018-07-19T22:40:00.000Z;22.59311541587666
Fee per byte;2018-07-20T21:20:00.000Z;21.645265650825674
Fee per byte;2018-07-21T20:00:00.000Z;21.748972369679386
Fee per byte;2018-07-22T18:40:00.000Z;22.40572577409192
Fee per byte;2018-07-23T17:20:00.000Z;22.722280683648027
Fee per byte;2018-07-24T16:00:00.000Z;18.37089151165506
Fee per byte;2018-07-25T14:40:00.000Z;21.330547734056708
Fee per byte;2018-07-26T13:20:00.000Z;19.811370248097806
Fee per byte;2018-07-27T12:00:00.000Z;15.81862493718418
Fee per byte;2018-07-28T10:40:00.000Z;18.925358961386184
Fee per byte;2018-07-29T09:20:00.000Z;22.776415080106823
Fee per byte;2018-07-30T08:00:00.000Z;22.95586586130318
Fee per byte;2018-07-31T06:40:00.000Z;20.142008984983455
Fee per byte;2018-08-01T05:20:00.000Z;17.328745972352813
Fee per byte;2018-08-02T04:00:00.000Z;24.532152885865944
Fee per byte;2018-08-03T02:40:00.000Z;20.635483365999054
Fee per byte;2018-08-04T01:20:00.000Z;21.137106162054263
Fee per byte;2018-08-05T00:00:00.000Z;18.22718949760752
Fee per byte;2018-08-05T22:40:00.000Z;13.734911832135017
Fee per byte;2018-08-06T21:20:00.000Z;15.47281310788471
Fee per byte;2018-08-07T20:00:00.000Z;19.273299408415284
Fee per byte;2018-08-08T18:40:00.000Z;20.289037215695462
Fee per byte;2018-08-09T17:20:00.000Z;19.514574675947387
Fee per byte;2018-08-10T16:00:00.000Z;16.85331584431766
Fee per byte;2018-08-11T14:40:00.000Z;17.10925992326643
Fee per byte;2018-08-12T13:20:00.000Z;16.433728722502025
Fee per byte;2018-08-13T12:00:00.000Z;18.587477582964347
Fee per byte;2018-08-14T10:40:00.000Z;23.9533325636908
Fee per byte;2018-08-15T09:20:00.000Z;21.53032611346139
Fee per byte;2018-08-16T08:00:00.000Z;24.17884096154542
Fee per byte;2018-08-17T06:40:00.000Z;24.116944420231956
Fee per byte;2018-08-18T05:20:00.000Z;20.30594137864148
Fee per byte;2018-08-19T04:00:00.000Z;23.18675990233132
Fee per byte;2018-08-20T02:40:00.000Z;29.36665653881044
Fee per byte;2018-08-21T01:20:00.000Z;25.021443293943815
Fee per byte;2018-08-22T00:00:00.000Z;24.01021374197641
Fee per byte;2018-08-22T22:40:00.000Z;21.164114853317457
Fee per byte;2018-08-23T21:20:00.000Z;19.639259673141225
Fee per byte;2018-08-24T20:00:00.000Z;21.687468657769344
Fee per byte;2018-08-25T18:40:00.000Z;30.22535718233625
Fee per byte;2018-08-26T17:20:00.000Z;32.14956573594392
Fee per byte;2018-08-27T16:00:00.000Z;40.36582488755771
Fee per byte;2018-08-28T14:40:00.000Z;26.058027584621954
Fee per byte;2018-08-29T13:20:00.000Z;22.159316173823495
Fee per byte;2018-08-30T12:00:00.000Z;24.71337312478125
Fee per byte;2018-08-31T10:40:00.000Z;23.769425619401577
Fee per byte;2018-09-01T09:20:00.000Z;20.53828667772856
Fee per byte;2018-09-02T08:00:00.000Z;20.13971888066178
Fee per byte;2018-09-03T06:40:00.000Z;20.057649049091157
Fee per byte;2018-09-04T05:20:00.000Z;24.798707944151634
Fee per byte;2018-09-05T04:00:00.000Z;30.96540268753343
Fee per byte;2018-09-06T02:40:00.000Z;27.675187722508074
Fee per byte;2018-09-07T01:20:00.000Z;25.413339439953333
Fee per byte;2018-09-08T00:00:00.000Z;21.63517063044198
Fee per byte;2018-09-08T22:40:00.000Z;22.30692015525276
Fee per byte;2018-09-09T21:20:00.000Z;20.587780086025617
Fee per byte;2018-09-10T20:00:00.000Z;19.724059590845876
Fee per byte;2018-09-11T18:40:00.000Z;26.16755177582561
Fee per byte;2018-09-12T17:20:00.000Z;20.56197874968223
Fee per byte;2018-09-13T16:00:00.000Z;19.43722912524505
Fee per byte;2018-09-14T14:40:00.000Z;19.7054179759153
Fee per byte;2018-09-15T13:20:00.000Z;18.33231716161137
Fee per byte;2018-09-16T12:00:00.000Z;17.570661323044167
Fee per byte;2018-09-17T10:40:00.000Z;17.279798809051172
Fee per byte;2018-09-18T09:20:00.000Z;18.161092844009616
Fee per byte;2018-09-19T08:00:00.000Z;16.56165561584224
Fee per byte;2018-09-20T06:40:00.000Z;17.26297062143734
Fee per byte;2018-09-21T05:20:00.000Z;21.330472605603628
Fee per byte;2018-09-22T04:00:00.000Z;19.271118354647175
Fee per byte;2018-09-23T02:40:00.000Z;17.57009683088839
Fee per byte;2018-09-24T01:20:00.000Z;15.721045253042174
Fee per byte;2018-09-25T00:00:00.000Z;18.724235557842317
Fee per byte;2018-09-25T22:40:00.000Z;19.4185285503528
Fee per byte;2018-09-26T21:20:00.000Z;22.35661695075787
Fee per byte;2018-09-27T20:00:00.000Z;25.88478892606945
Fee per byte;2018-09-28T18:40:00.000Z;25.760905785031863
Fee per byte;2018-09-29T17:20:00.000Z;19.061114619679135
Fee per byte;2018-09-30T16:00:00.000Z;16.705189377331905
Fee per byte;2018-10-01T14:40:00.000Z;20.427912778291773
Fee per byte;2018-10-02T13:20:00.000Z;25.764868371030325
Fee per byte;2018-10-03T12:00:00.000Z;21.610921587795414
Fee per byte;2018-10-04T10:40:00.000Z;17.889351731586174
Fee per byte;2018-10-05T09:20:00.000Z;23.1586120959319
Fee per byte;2018-10-06T08:00:00.000Z;17.48485059281859
Fee per byte;2018-10-07T06:40:00.000Z;14.355357022424457
Fee per byte;2018-10-08T05:20:00.000Z;16.09356440533495
Fee per byte;2018-10-09T04:00:00.000Z;15.719522888828706
Fee per byte;2018-10-10T02:40:00.000Z;14.487311371299542
Fee per byte;2018-10-11T01:20:00.000Z;15.257324569786206
Fee per byte;2018-10-12T00:00:00.000Z;15.971314112206976
Fee per byte;2018-10-12T22:40:00.000Z;14.174516231102997
Fee per byte;2018-10-13T21:20:00.000Z;14.003319807195309
Fee per byte;2018-10-14T20:00:00.000Z;17.432160563343217
Fee per byte;2018-10-15T18:40:00.000Z;16.36202961350394
Fee per byte;2018-10-16T17:20:00.000Z;16.61795049109431
Fee per byte;2018-10-17T16:00:00.000Z;16.072770842771373
Fee per byte;2018-10-18T14:40:00.000Z;14.931146372857834
Fee per byte;2018-10-19T13:20:00.000Z;15.256452383803307
Fee per byte;2018-10-20T12:00:00.000Z;13.664177985819515
Fee per byte;2018-10-21T10:40:00.000Z;12.91717192949358
Fee per byte;2018-10-22T09:20:00.000Z;14.42273188305091
Fee per byte;2018-10-23T08:00:00.000Z;15.596885459181408
Fee per byte;2018-10-24T06:40:00.000Z;15.563920729185202
Fee per byte;2018-10-25T05:20:00.000Z;15.329522895408362
Fee per byte;2018-10-26T04:00:00.000Z;15.394450380302187
Fee per byte;2018-10-27T02:40:00.000Z;13.032671677166338
Fee per byte;2018-10-28T01:20:00.000Z;18.31089721088424
Fee per byte;2018-10-29T00:00:00.000Z;16.429807303585488
Fee per byte;2018-10-29T22:40:00.000Z;16.369722148517422
Fee per byte;2018-10-30T21:20:00.000Z;13.785954047937553
Fee per byte;2018-10-31T20:00:00.000Z;13.936487272411282
Fee per byte;2018-11-01T18:40:00.000Z;13.934958615322401
Fee per byte;2018-11-02T17:20:00.000Z;12.953501869726054
Fee per byte;2018-11-03T16:00:00.000Z;11.6401146973095
Fee per byte;2018-11-04T14:40:00.000Z;13.94013656365871
Fee per byte;2018-11-05T13:20:00.000Z;14.77409783227624
Fee per byte;2018-11-06T12:00:00.000Z;17.233564013812344
Fee per byte;2018-11-07T10:40:00.000Z;17.31526239603383
Fee per byte;2018-11-08T09:20:00.000Z;19.47998293087512
Fee per byte;2018-11-09T08:00:00.000Z;20.136890905948924
Fee per byte;2018-11-10T06:40:00.000Z;15.971531667249833
Fee per byte;2018-11-11T05:20:00.000Z;13.353567885422429
Fee per byte;2018-11-12T04:00:00.000Z;15.328567339516058
Fee per byte;2018-11-13T02:40:00.000Z;16.678801470447045
Fee per byte;2018-11-14T01:20:00.000Z;21.359785689304417
Fee per byte;2018-11-15T00:00:00.000Z;32.94546355457238
Fee per byte;2018-11-15T22:40:00.000Z;35.094219518324124
Fee per byte;2018-11-16T21:20:00.000Z;21.753969653485765
Fee per byte;2018-11-17T20:00:00.000Z;18.63557094215173
Fee per byte;2018-11-18T18:40:00.000Z;22.690020427203194
Fee per byte;2018-11-19T17:20:00.000Z;53.5042425838915
Fee per byte;2018-11-20T16:00:00.000Z;53.54589405260923
Fee per byte;2018-11-21T14:40:00.000Z;42.46295607323672
Fee per byte;2018-11-22T13:20:00.000Z;37.23861304657859
Fee per byte;2018-11-23T12:00:00.000Z;31.436304322600055
Fee per byte;2018-11-24T10:40:00.000Z;29.16354386252646
Fee per byte;2018-11-25T09:20:00.000Z;33.11928201485981
Fee per byte;2018-11-26T08:00:00.000Z;35.86150799311266
Fee per byte;2018-11-27T06:40:00.000Z;35.13849196845223
Fee per byte;2018-11-28T05:20:00.000Z;38.35118610488097
Fee per byte;2018-11-29T04:00:00.000Z;46.27624061715216
Fee per byte;2018-11-30T02:40:00.000Z;41.78015783973822
Fee per byte;2018-12-01T01:20:00.000Z;30.91081738166585
Fee per byte;2018-12-02T00:00:00.000Z;25.79142719719425
Fee per byte;2018-12-02T22:40:00.000Z;28.295301088084198
Fee per byte;2018-12-03T21:20:00.000Z;31.590983707092906
Fee per byte;2018-12-04T20:00:00.000Z;24.014407864815883
Fee per byte;2018-12-05T18:40:00.000Z;24.42723748955
Fee per byte;2018-12-06T17:20:00.000Z;27.006488765399766
Fee per byte;2018-12-07T16:00:00.000Z;24.098878199283178
Fee per byte;2018-12-08T14:40:00.000Z;18.570363588446845
Fee per byte;2018-12-09T13:20:00.000Z;17.764339579650535
Fee per byte;2018-12-10T12:00:00.000Z;20.424438432695933
Fee per byte;2018-12-11T10:40:00.000Z;21.645102078654926
Fee per byte;2018-12-12T09:20:00.000Z;20.958947339829727
Fee per byte;2018-12-13T08:00:00.000Z;20.61299922417458
Fee per byte;2018-12-14T06:40:00.000Z;19.984326441784376
Fee per byte;2018-12-15T05:20:00.000Z;16.576257847237034
Fee per byte;2018-12-16T04:00:00.000Z;16.15003762196219
Fee per byte;2018-12-17T02:40:00.000Z;16.376376083390618
Fee per byte;2018-12-18T01:20:00.000Z;24.122240710016847
Fee per byte;2018-12-19T00:00:00.000Z;27.133069334113696
Fee per byte;2018-12-19T22:40:00.000Z;22.155007038325266
Fee per byte;2018-12-20T21:20:00.000Z;27.775368094682854
Fee per byte;2018-12-21T20:00:00.000Z;18.00964863211013
Fee per byte;2018-12-22T18:40:00.000Z;14.185521259089978
Fee per byte;2018-12-23T17:20:00.000Z;17.45997325367378
Fee per byte;2018-12-24T16:00:00.000Z;18.839496322638873
Fee per byte;2018-12-25T14:40:00.000Z;14.009972618210707
Fee per byte;2018-12-26T13:20:00.000Z;12.665089053901346
Fee per byte;2018-12-27T12:00:00.000Z;15.07135958249017
Fee per byte;2018-12-28T10:40:00.000Z;13.194619585765889
Fee per byte;2018-12-29T09:20:00.000Z;13.958872962860093
Fee per byte;2018-12-30T08:00:00.000Z;11.57527441628458
Fee per byte;2018-12-31T06:40:00.000Z;14.473198311685668
Fee per byte;2019-01-01T05:20:00.000Z;11.169889196272772
Fee per byte;2019-01-02T04:00:00.000Z;16.116646616096812
Fee per byte;2019-01-03T02:40:00.000Z;16.23408787078065
Fee per byte;2019-01-04T01:20:00.000Z;17.48489627284426
Fee per byte;2019-01-05T00:00:00.000Z;10.831187021376088
Fee per byte;2019-01-05T22:40:00.000Z;16.435425631682723
Fee per byte;2019-01-06T21:20:00.000Z;21.543663677709336
Fee per byte;2019-01-07T20:00:00.000Z;18.909119118374715
Fee per byte;2019-01-08T18:40:00.000Z;18.830422037642226
Fee per byte;2019-01-09T17:20:00.000Z;21.33725411648177
Fee per byte;2019-01-10T16:00:00.000Z;20.132024594317603
Fee per byte;2019-01-11T14:40:00.000Z;19.528728533536658
Fee per byte;2019-01-12T13:20:00.000Z;15.385013632404059
Fee per byte;2019-01-13T12:00:00.000Z;16.32598471551723
Fee per byte;2019-01-14T10:40:00.000Z;17.02716537563407
Fee per byte;2019-01-15T09:20:00.000Z;18.867302477613098
Fee per byte;2019-01-16T08:00:00.000Z;23.30525176621033
Fee per byte;2019-01-17T06:40:00.000Z;20.81647205417185
Fee per byte;2019-01-18T05:20:00.000Z;17.770312450409417
Fee per byte;2019-01-19T04:00:00.000Z;16.556449832336178
Fee per byte;2019-01-20T02:40:00.000Z;13.959281082637133
Fee per byte;2019-01-21T01:20:00.000Z;17.29967037506243
Fee per byte;2019-01-22T00:00:00.000Z;18.97326289022189
Fee per byte;2019-01-22T22:40:00.000Z;18.17962809284948
Fee per byte;2019-01-23T21:20:00.000Z;20.820153921431704
Fee per byte;2019-01-24T20:00:00.000Z;21.84274844975554
Fee per byte;2019-01-25T18:40:00.000Z;19.75207980009493
Fee per byte;2019-01-26T17:20:00.000Z;16.408804177025527
Fee per byte;2019-01-27T16:00:00.000Z;16.547841833098342
